timeStep pedestrianId x-PID3 y-PID3
3 14 7.403084946960398 5.56477193463981
3 15 11.08569191096762 5.5303804466418836
3 16 9.319638774495123 4.741865089941623
3 17 8.078483865953714 4.6487881977987495
3 18 6.974877560784747 5.304485131348468
3 19 6.801227666010748 4.439097191252378
3 20 12.744555156104395 4.295933119936719
3 21 10.660685025628812 4.210253562379774
3 22 9.095215177464663 4.204670023980602
3 23 10.574619686096716 4.683827722587124
3 24 12.672564138823747 5.382709447022949
3 25 10.240198405855436 5.49922362292481
3 26 8.101765138852425 5.539180245745499
3 27 8.355891596623055 5.020881545005857
3 28 11.532233839443279 4.681814046049166
3 29 12.077246051660039 4.18188597893801
3 30 7.262350959579486 4.594803648551215
3 31 8.768955726161417 4.757645921703224
3 32 8.482528291788606 5.580514854107459
3 33 9.6057193187016 5.047693092373558
3 34 10.824731311436576 5.066763133368824
3 35 11.6884933229257 5.508698274765667
3 36 7.287654149764776 5.003399777733093
3 37 9.061057174934152 5.497990000263019
3 38 9.593221056817116 5.527553181272699
3 39 9.937434714586608 4.904263495482201
4 10 10.072104211903767 4.378897155543644
4 11 11.895610834711896 5.1145311140665495
4 12 12.918415699564662 4.771690900384441
4 13 11.127996461092597 4.357067105443056
4 14 6.882668977446949 5.4666775774253225
4 15 10.778990413579495 5.5728568004562264
4 16 8.93973343396533 4.5133518591433734
4 17 7.856427560087214 4.545792031583341
4 18 6.483752390018033 5.431082953363935
4 19 6.309375188097404 4.614385391993268
4 20 12.824676980801131 4.367333296195906
4 21 10.63419951342217 4.202084624750885
4 22 8.578735847916407 4.206505995411004
4 23 10.365067483933071 4.788493897350422
4 24 12.754478566138419 5.262076054559989
4 25 10.013587398390783 5.543762279587273
4 26 7.7708237827592495 5.546839037490539
4 27 8.16677048989105 5.103866338079726
4 28 11.560699547037586 4.620932779146762
4 29 12.104769304522012 4.2025774031282825
4 30 7.181183137390501 4.322314038863942
4 31 8.782380126245728 4.802404406683339
4 32 8.430773136149197 5.596064927822439
4 33 9.416348742279286 5.064965217011806
4 34 10.756090804108322 5.130199209852928
4 35 11.610798680405082 5.552939540425081
4 36 7.287654149764776 5.003399777733093
4 37 8.93257069782171 5.458902041094744
4 38 9.532850681530565 5.5637570742908755
4 39 9.663245516964366 4.668196395208446
5 10 9.972706232655794 4.231460331902731
5 11 11.891120518703097 5.202198110098708
5 12 13.32884464914868 4.933857145652257
5 13 10.86842769557761 4.634056272426305
5 14 6.39618625182033 5.307670470282367
5 15 10.536638078364522 5.606421173718141
5 16 8.44291992857847 4.461286031108984
5 17 7.568860469166309 4.619613791194653
5 18 6.04179693149797 5.7650999696799
5 19 5.873846699866961 4.883204361552303
5 20 12.681490516956126 4.53658821705051
5 21 10.63419951342217 4.202084624750885
5 22 8.026483452723689 4.211015406190879
5 23 10.123677513390454 4.913625848665294
5 24 12.642484520169319 5.192637479558351
5 25 9.916498623933634 5.520381398684224
5 26 7.6184400062950886 5.572736685876805
5 27 7.9133337513361965 5.0762957526436425
5 28 11.425393613343807 4.606941208611318
5 29 12.104769304522012 4.2025774031282825
5 30 7.020155483367659 4.228490249773091
5 31 8.807441974132523 4.891864800566357
5 32 8.296548128476687 5.601317111134993
5 33 9.407605073818536 5.061781732533151
5 34 10.717535046788857 5.032877173877424
5 35 11.388978297739055 5.590628152325177
5 36 7.178072335961594 5.0396078368987025
5 37 8.818782868779898 5.486262095425083
5 38 9.43100154052823 5.6019633759715814
5 39 9.405820926077668 4.434963209999591
6 10 9.535333818233095 4.2084902217699485
6 11 11.891120518703097 5.202198110098708
6 12 13.585413863875992 5.2449198029176465
6 13 10.868427695577608 4.911045439409555
6 14 6.119024690754274 5.36080137571988
6 15 10.525084821019048 5.604305788570378
6 16 8.072685782008362 4.610053442223832
6 17 7.074181025650388 4.688701232515715
6 18 5.591787797134558 5.918875001805853
6 19 5.389269806913326 5.091137588428217
6 20 12.91072603976204 4.630215996243252
6 21 10.63419951342217 4.202084624750885
6 22 7.591397105867153 4.208285074741432
6 23 9.791411751127482 4.693277952903429
6 24 12.642484520169319 5.192637479558351
6 25 9.916498623933634 5.520381398684224
6 26 7.531880891612824 5.5900485088132585
6 27 7.505357150561975 5.063463140079149
6 28 11.32735840184658 4.62427528821331
6 29 12.104769304522012 4.2025774031282825
6 30 6.547100232117633 4.34210387828744
6 31 8.697476507694502 5.063794995332134
6 32 8.152542231783109 5.604814082226804
6 33 9.279524669341342 5.015148905419074
6 34 10.395102344597417 4.978777727201008
6 35 11.388978297739055 5.590628152325177
6 36 6.863001431909336 5.147622730570082
6 37 8.351464325999629 5.254679846891351
6 38 9.310920619674999 5.5889974541683145
6 39 8.944893640394609 4.259681002768002
7 10 9.377380123299279 4.200194742565348
7 11 11.825170617244128 5.081552162820832
7 12 13.585413863875992 5.2449198029176465
7 13 10.733371266045001 5.028770159801303
7 14 5.763697264265352 5.477578993838987
7 15 10.448263606738537 5.59023993243451
7 16 7.670972941518257 4.646303001931695
7 17 6.58898240046599 4.88992623642697
7 18 5.181588063257088 6.193505354440865
7 19 4.993900710041552 5.399807609003165
7 20 12.974122755317826 4.656109425031895
7 21 10.443779263991106 4.2594948199294365
7 22 7.238764170990326 4.2069787101459335
7 23 9.33902271136476 4.594457936889226
7 24 12.48174806557618 5.253293206352476
7 25 9.721833892301422 5.515259634861482
7 26 7.370154438189268 5.578574587273339
7 27 7.183455990500057 5.08275810158731
7 28 11.171857685376802 4.620587964717443
7 29 11.930654789402926 4.200139693648785
7 30 6.098687914504387 4.5467735634768776
7 31 8.504115700813268 5.118464261386227
7 32 8.152542231783109 5.604814082226804
7 33 9.22859996979387 4.996607718580017
7 34 10.121063651123695 4.877650714323442
7 35 11.388978297739055 5.590628152325177
7 36 6.569508688417987 5.431297883240244
7 37 7.983726265942354 5.17399635183813
7 38 9.0884779966595 5.596084654413159
7 39 8.521463400539538 4.3433069691106665
8 10 9.32769995083406 4.233849052945012
8 11 11.70982313008304 4.968747348152194
8 12 13.585413863875992 5.2449198029176465
8 13 10.500519495399065 5.043325729074593
8 14 5.305929375339508 5.662905111186233
8 15 10.2952990349674 5.568867199372466
8 16 7.220741481743229 4.697076052373773
8 17 6.266998812277907 5.113436794283646
8 18 4.812868120102948 6.595143217112562
8 19 4.689589296930623 5.811320994332859
8 20 12.948334731266629 4.620006191360218
8 21 10.359382880768704 4.2849396602110685
8 22 6.956394872434881 4.211146482380913
8 23 8.845106618909599 4.532034918794817
8 24 12.357747927367987 5.249531161436666
8 25 9.515422417591632 5.527309409873248
8 26 7.219376044026787 5.559353579992603
8 27 6.90185165098656 5.208502014042359
8 28 10.962966519851728 4.596993823983659
8 29 11.7012041034477 4.19692724400409
8 30 5.620245471644578 4.747137910655696
8 31 8.235439244954874 5.063359060388686
8 32 8.152542231783109 5.604814082226804
8 33 9.22859996979387 4.996607718580017
8 34 9.894033828570901 4.744557553414492
8 35 11.342918504231143 5.5770046899416785
8 36 6.1850690584663575 5.670180526739842
8 37 7.703141652812619 5.210773123045364
8 38 8.875545938004715 5.560680987515854
8 39 8.097289169984709 4.458244481574927
9 10 9.05936669531904 4.415623193777771
9 11 11.536704900718508 5.0033709940251
9 12 13.585413863875992 5.2449198029176465
9 13 10.228654201782263 5.096356481970666
9 14 5.042086425708381 5.784425040949304
9 15 10.28747142049266 5.579730013157107
9 16 6.724453360490508 4.805139634980883
9 17 6.0220949411694775 5.293752187441435
9 18 4.43608713910035 7.001098188307863
9 19 4.3858194981311565 6.22323434557805
9 20 12.86177561658436 4.4988234308050465
9 21 10.34103829869705 4.302520210667069
9 22 6.492042690993132 4.3562890981411
9 23 8.404746708493356 4.396981830978762
9 24 12.339371297479342 5.136421555950882
9 25 9.337073526280621 5.560356050204082
9 26 7.219376044026787 5.559353579992603
9 27 6.649398336592607 5.456539634734328
9 28 10.880735360903577 4.592665868249546
9 29 11.7012041034477 4.19692724400409
9 30 5.116016676371145 4.940576952087515
9 31 8.090452727862079 5.00925961371227
9 32 8.056254240719868 5.601526581102823
9 33 9.22859996979387 4.996607718580017
9 34 9.75713661531607 4.593191940793293
9 35 11.220220753789294 5.5407134246020435
9 36 5.77668277740036 5.885153010032078
9 37 7.468331210484343 5.063847785544734
9 38 8.670767694074986 5.498808175958629
9 39 7.658747207131657 4.541675579496202
10 10 8.843284205004721 4.503722701322282
10 11 11.61259179829745 5.106178973251418
10 12 13.580368479725385 5.243238008200778
10 13 9.966666038324167 5.121890990381803
10 14 4.83768145911676 6.068274673201406
10 15 10.293381814955675 5.574847869922753
10 16 6.33132527893861 5.102799303776205
10 17 5.690645582166529 5.317664319916925
10 18 4.241400342268459 7.478643165455811
10 19 4.177808620378944 6.425298265643931
10 20 12.760113584421068 4.543772762541159
10 21 10.261366311752523 4.378873947205575
10 22 5.995221499638613 4.502601193104277
10 23 8.076907876667066 4.30003639832882
10 24 12.339371297479342 5.136421555950882
10 25 9.073338723733094 5.567659475505398
10 26 7.11257657333728 5.564955180433526
10 27 6.402359633732045 5.633635425788822
10 28 10.799110200476896 4.590795239298982
10 29 11.624911799135816 4.327767022862909
10 30 4.697959645065006 5.24265780926644
10 31 7.9663145246957345 4.9854961942665454
10 32 7.784240819598423 5.592239395672946
10 33 9.22859996979387 4.996607718580017
10 34 9.46064898235473 4.393731175601699
10 35 11.038332255162869 5.338721720293386
10 36 5.403112343236645 6.086153065153889
10 37 7.3181292799109485 5.019807404215337
10 38 8.421234701831715 5.493415973686427
10 39 7.151326806499701 4.608557860240665
11 10 8.584047904456828 4.529424406198527
11 11 11.609701561669306 5.187415644106156
11 12 13.372626604487944 5.173990716454965
11 13 9.738690165904842 5.124440454105417
11 14 4.697009368144218 6.58027127508017
11 15 10.074021529769023 5.479752612487806
11 16 6.059729489220519 5.193256937366095
11 17 5.408537068419286 5.570863833400981
11 18 4.24140034226846 8.03262149942231
11 19 4.068600964890933 6.41083104253284
11 20 12.611703893007608 4.57536186045231
11 21 10.093215792027083 4.42904295488834
11 22 5.472885006738388 4.653903769701709
11 23 7.69115642987586 4.27137907019372
11 24 12.287278514225138 5.257274655485682
11 25 8.986113084736107 5.570074954739161
11 26 6.937192174281948 5.578060654045389
11 27 6.195594302874746 5.72865779801639
11 28 10.7181651908935 4.59128950258121
11 29 11.508167087751954 4.469438495035253
11 30 4.533635643996031 5.576858568250238
11 31 7.859798158957497 4.987102737801868
11 32 7.784240819598423 5.592239395672946
11 33 9.208064294532006 4.974555117099543
11 34 9.113785826802996 4.260783073596745
11 35 10.905408982339 5.271223677529587
11 36 5.196331819609329 6.132898194286616
11 37 7.227378383973304 5.056772711506236
11 38 8.416330804154134 5.381679841903182
11 39 6.739415285978823 4.688810650532716
12 10 8.162678302042591 4.482298761819312
12 11 11.436583332304775 5.222039289979061
12 12 13.309265594251174 5.152870379709376
12 13 9.634819228286123 5.089816808232511
12 14 4.72562113874574 6.995799844347655
12 15 9.99179037082087 5.475424656753693
12 16 5.802141216130771 5.161565019457359
12 17 5.241176344429256 5.795326344134341
12 18 4.241400342268459 8.58659983338881
12 19 3.96147756802741 6.90646844130936
12 20 12.412517105379612 4.560662042333647
12 21 9.907461885224391 4.387940548668048
12 22 5.008405311342609 4.893576751141888
12 23 7.142914925205348 4.3508979173993545
12 24 12.21064939041761 5.388538678766696
12 25 8.947882715392485 5.568200952272819
12 26 6.6869713161972815 5.602191533934506
12 27 5.985277649292279 5.756697117124255
12 28 10.642666063609392 4.595136696938842
12 29 11.362683415686105 4.491425379644603
12 30 4.392715734870662 5.943442901414407
12 31 7.722075524306781 4.935320522346613
12 32 7.784240819598423 5.592239395672946
12 33 9.107792972277172 4.8668769676640355
12 34 8.815280977872442 4.390422443097316
12 35 10.794003316252185 5.294870024957689
12 36 4.941910253770287 6.324368490000447
12 37 7.082306328871585 5.125406424339361
12 38 8.360267865455915 5.267665880626161
12 39 6.388093740856051 4.771704990677494
13 10 7.672668737847052 4.329315229081281
13 11 11.232693517765277 5.407513246393627
13 12 13.309265594251174 5.152870379709376
13 13 9.510712779990689 4.960649225065623
13 14 4.6386837391018485 7.276695859651607
13 15 9.611048984525976 5.527206097487372
13 16 5.427307410479716 5.07882589163909
13 17 5.137806932246784 5.986450638057645
13 18 4.392058961701121 9.093399653051994
13 19 3.945966952910306 7.430256286502111
13 20 12.412517105379612 4.560662042333647
13 21 9.686153695172512 4.288293833857679
13 22 4.64709251814313 5.153783011232763
13 23 6.850056794609126 4.5533270185936
13 24 12.159231976913455 5.3003947708159735
13 25 8.811740602606498 5.561527444809663
13 26 6.475579614182737 5.667562388980462
13 27 5.711056064179365 5.717639200074881
13 28 10.495897606658687 4.60447576492777
13 29 11.321334846709599 4.57235861519258
13 30 4.117904194357748 6.3480391030297865
13 31 7.522658103273165 4.972930067268001
13 32 7.784240819598423 5.592239395672946
13 33 8.94794642069454 4.75707944204136
13 34 8.50159051796227 4.470350591744745
13 35 10.586261441014749 5.225622733211876
13 36 4.750052693294801 6.633361583150366
13 37 6.902799632175952 5.214338882686818
13 38 8.162120986217676 5.183611487281293
13 39 6.0632078945028045 4.841559514527603
14 10 7.281909188613506 4.290826374323506
14 11 11.047104240399008 5.41987974029361
14 12 13.30168147741619 5.1514115930151805
14 13 9.365660323695437 4.84110143602772
14 14 4.344382749182145 7.3632549743338735
14 15 9.342831434152362 5.566763292905243
14 16 5.219312988723297 5.157453750813292
14 17 4.946096433477094 6.209705587368584
14 18 4.708029221503913 9.548432387505741
14 19 4.026156815204013 7.97840004546468
14 20 12.35062584765674 4.601922880815562
14 21 9.312364121137529 4.294995697681918
14 22 4.38038858843287 5.4461789585208455
14 23 6.578602495322993 4.65962644322165
14 24 12.020372482795782 5.2284343399809705
14 25 8.645485669455018 5.580997426664351
14 26 6.235069520930056 5.703331198718647
14 27 5.453566703897954 5.808084245452896
14 28 10.284382617624525 4.618782587724642
14 29 11.250822929275795 4.61590628921154
14 30 3.9217945534964986 6.75937299424676
14 31 7.269431147947734 5.084248841555852
14 32 7.773613113571471 5.5915785440834975
14 33 8.759720784180852 4.695629037636942
14 34 8.214464750789524 4.5035360811216325
14 35 10.35565762583292 5.219481725023805
14 36 4.687874869075013 7.040339706422966
14 37 6.7063230016406035 5.321310859816489
14 38 7.917170775537145 5.109540103459115
14 39 5.843619668424591 4.902550060310145
15 10 7.084867250162089 4.485499107692571
15 11 10.870924103121046 5.309785168093549
15 12 13.093499291311185 5.111368248527456
15 13 9.181689793823448 4.859491626525529
15 14 4.04856471970612 7.783872016399972
15 15 9.292780906970217 5.5645614984010106
15 16 5.0004564324249765 5.324267773557871
15 17 4.871413846514847 6.602266565374804
15 18 4.754962774015294 9.971446382000954
15 19 4.207423535764369 8.492584902853837
15 20 12.23943537031569 4.660952807269892
15 21 9.041679817100489 4.284444384143607
15 22 4.282491050904118 5.991438590852182
15 23 6.302562380719597 4.645926990941416
15 24 11.857634177321195 5.180829815746661
15 25 8.454411148142333 5.589580929527479
15 26 5.958264399922235 5.7036715602823955
15 27 5.237339796126424 5.9206598631901
15 28 10.072817650752473 4.632330902809879
15 29 11.07468864715243 4.559691792604248
15 30 3.8133658323426025 7.076058338778054
15 31 6.996465978876342 5.13129153599294
15 32 7.366221591728044 5.566246140829645
15 33 8.551978908943415 4.764876329382753
15 34 7.989411052615634 4.468912435248727
15 35 10.104438235309791 5.221091227182052
15 36 4.651808000112459 7.504565814940951
15 37 6.562250315714903 5.462983789793458
15 38 7.7739189490124 5.09068752657839
15 39 5.5989558739862355 4.957152490582755
16 10 6.876021393737503 4.528880201432123
16 11 10.659020311178514 5.303454685521297
16 12 12.840770183817664 5.1395538079728045
16 13 8.92489876540356 4.8609832745358
16 14 3.858988086982883 8.282949375654802
16 15 8.994810826182821 5.551453367013789
16 16 4.768871462100517 5.594809986708736
16 17 4.784886904840263 6.999383905598457
16 18 5.011794854312118 10.264176850254671
16 19 4.3506094803730075 9.02132377340917
16 20 12.09259139258606 4.67021391611966
16 21 8.78233303595443 4.256689551413135
16 22 4.1641644196281575 6.300715750153413
16 23 6.0414269017748055 4.787435333151338
16 24 11.682604413990173 5.165836731031637
16 25 8.249721798452441 5.585315380907272
16 26 5.686837010649032 5.758899913312411
16 27 5.050530076204543 5.997105227423233
16 28 9.860666850371127 4.617728129690953
16 29 10.901725034386955 4.494460013165718
16 30 3.769284203390186 7.384697093368017
16 31 6.767480381396386 5.189101086861995
16 32 7.242232980032405 5.558536285955527
16 33 8.23024312323977 4.6731841112562424
16 34 7.655923380922844 4.451732127207765
16 35 9.82844659123354 5.197604826304907
16 36 4.642302907736714 8.034890773431398
16 37 6.359135912531443 5.607495696616057
16 38 7.6339142438327 5.0929883622206535
16 39 5.319957654921303 5.013021032400761
17 10 6.570954248182723 4.608888635179661
17 11 10.416754772729952 5.298523659218746
17 12 12.59356230620205 5.148502793664299
17 13 8.688751267150698 4.8451858800496295
17 14 3.858988086982883 8.8369277096213
17 15 8.716583075774626 5.525931999551263
17 16 4.670643326720649 6.1400101590528875
17 17 4.639022903817963 7.358468057897773
17 18 5.513394924674543 10.411084627039266
17 19 4.452147656935794 9.56591719349851
17 20 11.906925781220814 4.661695656504973
17 21 8.537901026651978 4.217999193312336
17 22 4.032218969527879 6.448380789476796
17 23 5.788434818472902 4.887612936933045
17 24 11.37360979865551 5.288118354169274
17 25 8.100538155612654 5.588510018704541
17 26 5.46332292878802 6.016993712598921
17 27 4.7735409092212935 5.720116060439983
17 28 9.648315362176332 4.578856184550601
17 29 10.728978298033846 4.5164535782161925
17 30 3.745198320939752 7.906812402216518
17 31 6.574791986540396 5.2631866884740095
17 32 7.242232980032405 5.558536285955527
17 33 7.929103351598139 4.599882165076266
17 34 7.300106556420772 4.464151043044282
17 35 9.655584813579159 5.192185486893393
17 36 4.684211332021581 8.565495458989197
17 37 6.103842108673026 5.743814797631224
17 38 7.421915937927841 5.092886663193762
17 39 5.162956630933089 5.143416868790506
18 10 6.157489719680326 4.746676943928641
18 11 10.16924496851992 5.2889836641704635
18 12 12.385650349459084 5.081750833852976
18 13 8.541600772190845 4.801906322708497
18 14 3.981147583596645 9.210534617508538
18 15 8.559397762214536 5.531095373276284
18 16 4.505452510685307 6.538214014393695
18 17 4.33942394832232 7.635686471049641
18 18 5.9986847496442985 10.616811386498542
18 19 4.551911006776913 9.980092273787504
18 20 11.695293358346467 4.630646949171542
18 21 8.537901026651978 4.217999193312336
18 22 3.9278768504707324 6.859338074833258
18 23 5.546847909131587 4.95807828622649
18 24 11.130695816930881 5.298970100274432
18 25 7.858441093461033 5.388013654000734
18 26 5.269504390342152 6.381861854269144
18 27 4.496551742238044 5.839342651314111
18 28 9.44490144267301 4.557216405880034
18 29 10.555976946805695 4.6561554800404945
18 30 3.7910053925293172 8.34360671255071
18 31 6.385782806058099 5.465667621698559
18 32 7.242232980032405 5.558536285955527
18 33 7.720246700623797 4.636244114872769
18 34 6.935242311414044 4.5149954346361705
18 35 9.490792637356792 5.21732160774345
18 36 4.790659394307554 9.058617912546104
18 37 5.744621782741624 5.817390045111148
18 38 6.940607604906555 5.248097389771251
18 39 4.922904468086382 5.375278923016074
19 10 5.962812120144423 4.8079389053734785
19 11 9.943068327035133 5.265260610255334
19 12 12.174406951855188 5.0638757389445805
19 13 8.179950798282542 4.7295514726469605
19 14 4.146933371581789 9.570962613903518
19 15 8.417557711806388 5.549502430788209
19 16 4.348585080839749 6.873563800910997
19 17 4.226869793318609 7.96894731235323
19 18 6.502134998764921 10.789170705097687
19 19 4.829902724918985 10.335603487768957
19 20 11.456658700883988 4.564551667869242
19 21 8.514836839050231 4.3758739724524265
19 22 3.844534793853806 7.241653189839464
19 23 5.33910603389415 5.027325577972302
19 24 10.927596310768996 5.2396164715785645
19 25 7.49264064967865 5.1619516725426475
19 26 5.056588754217535 6.55903389077526
19 27 4.242051327856561 6.1464636296542805
19 28 9.245395943404327 4.59046320942503
19 29 10.354280432110334 4.5992259051236015
19 30 3.9761842611047427 8.643160585074277
19 31 6.098442044411843 5.657611854450789
19 32 7.242232980032405 5.558536285955527
19 33 7.4681438633264206 4.613097898940408
19 34 6.720313378271483 4.583400944850667
19 35 9.300834930527888 5.286954017383298
19 36 4.943697056131932 9.509493965265396
19 37 5.5092189002250995 5.926552726421193
19 38 6.412953801691751 5.2921553990340096
19 39 4.645915301103132 5.652268089999324
20 10 5.651408186139258 4.905176033585256
20 11 9.7183181015446 5.230856454383779
20 12 11.930263913758392 5.1332024429259535
20 13 7.812849367911546 4.789696230639713
20 14 4.355763698405565 9.972608731951542
20 15 8.140925503585724 5.550583056186608
20 16 4.256592641609543 7.193528966456368
20 17 4.0033138104409405 8.331097180708479
20 18 7.027247212612806 10.920585142967848
20 19 5.298875915465868 10.630486754592585
20 20 11.26061073839601 4.586670529845936
20 21 8.45499953438488 4.5296250630091865
20 22 3.802829794144727 7.601397594269459
20 23 5.0412076377510715 5.244928051639663
20 24 10.731823017430035 5.158276999829359
20 25 6.953311653844177 5.03539643260183
20 26 4.896500910798741 6.807061128743529
20 27 4.034111022933473 6.5159687010475995
20 28 9.057315374145748 4.667595013539275
20 29 10.14756716998978 4.55656996103823
20 30 4.306349050257201 8.82010732948896
20 31 5.747740674882431 5.840817538902346
20 32 6.915293392315249 5.6141693626533185
20 33 7.204748912745584 4.570593597055648
20 34 6.403541188550271 4.666152594166973
20 35 8.928630737394148 5.486039981152508
20 36 5.315379529752306 9.872100179779814
20 37 5.324119417539075 6.075139571479733
20 38 5.961554113867494 5.277885581244896
20 39 4.368926134119882 5.929257256982574
21 10 5.262929874851537 5.0317133001380805
21 11 9.509883468595145 5.232531977448158
21 12 11.692485338617326 5.169244183393243
21 13 7.501226981007613 5.077210849706613
21 14 4.619994682563866 10.27293157316346
21 15 7.874043348255368 5.55507298092478
21 16 3.947469548738793 7.398516879404617
21 17 3.677116867763422 8.721008419201299
21 18 7.579620566033396 10.947867752344994
21 19 5.823077424620639 10.808772727779543
21 20 11.04340046272518 4.595750318764075
21 21 8.340916495268925 4.595801114000249
21 22 4.0408183738589 7.9426659179757575
21 23 4.750337805799052 5.511870556758369
21 24 10.525936257194207 5.204183534384955
21 25 6.677696081210656 5.1151388887442915
21 26 4.776634145879537 7.1026781142992
21 27 3.9384380963985404 6.781096608369091
21 28 9.057315374145748 4.667595013539275
21 29 9.938207384324727 4.533710132608783
21 30 4.571737840046455 9.257734445546994
21 31 5.593377560822428 6.017363622844514
21 32 6.522744566277924 5.68194448059644
21 33 6.933944416068632 4.512387727887523
21 34 5.977198168433661 4.76069876124897
21 35 8.672791727135824 5.412226135147455
21 36 5.700018278083784 10.16293951171726
21 37 5.055517008207503 6.327258224383384
21 38 5.816646799842591 5.303396211865789
21 39 4.2190392554233895 6.173217953705748
22 10 5.018877122501074 5.16271426462399
22 11 9.324676136386392 5.289426786676521
22 12 11.497356923756405 5.104201378439603
22 13 7.2810533623543146 5.084722863001463
22 14 4.958034940055507 10.54854746714273
22 15 7.601185763079473 5.5821505468908414
22 16 3.7577953866417975 7.743029119299177
22 17 3.944196971077507 9.18323476575184
22 18 8.133340130385225 10.960343006675865
22 19 6.356147347677396 10.930711272277382
22 20 10.802479017351203 4.578082683236408
22 21 8.008606142753887 4.596346342687775
22 22 4.188960248658865 8.317696503874442
22 23 4.590439966635875 5.738046770487889
22 24 10.356499289231248 5.2255503849728155
22 25 6.374476453859445 5.194669585681383
22 26 4.707386854133725 7.448914573028264
22 27 3.8479879092614597 7.110243157879741
22 28 8.835781020854169 4.644027529146554
22 29 9.75011712300101 4.526294022487703
22 30 4.785954428498214 9.607629696006617
22 31 5.423356626416817 6.1771182580367245
22 32 6.246415359229473 5.7347264124470545
22 33 6.564015634693575 4.59814747999845
22 34 5.5878564903983925 4.804222826791303
22 35 8.468528359716641 5.326808461812411
22 36 6.005933979363235 10.400930113307163
22 37 4.917185283545439 6.574236314565108
22 38 5.574346478615155 5.401827845065013
22 39 4.11140738579567 6.42654649541195
23 10 4.842276141754631 5.363716414012854
23 11 9.117421384040242 5.222906273319839
23 12 11.497356923756405 5.104201378439603
23 13 7.162946901457772 5.073198870317033
23 14 5.4404323482086765 10.820916215554513
23 15 7.1963947292121055 5.590228370050142
23 16 3.6902679517139356 8.209829625654912
23 17 4.146082909190536 9.673200727204987
23 18 8.687318464351725 10.960343006675865
23 19 6.89769084777828 10.993941065172516
23 20 10.697502027350207 4.5596551931884735
23 21 7.626409932101773 4.558900602424815
23 22 4.294009139407991 8.718680711607155
23 23 4.440540384813097 5.970900139230926
23 24 10.22973611274354 5.193575768184807
23 25 6.090262073848736 5.275030296200435
23 26 4.638139562387912 7.795151031757328
23 27 3.7653572146623473 7.480668285001072
23 28 8.435423680587435 4.608218512913861
23 29 9.579245495104052 4.586951464309514
23 30 5.020356761555046 9.906821737555749
23 31 5.243619883038775 6.330578798844433
23 32 5.888478944640354 5.870604592516082
23 33 6.268505361233831 4.680497909615138
23 34 5.264102081464805 4.808381261889589
23 35 8.278098307415659 5.447991222367583
23 36 6.2829231463464845 10.677919280290414
23 37 4.826876996132053 6.850782134787248
23 38 5.397697835022626 5.417892743550803
23 39 4.0243982053088185 6.688765887848926
24 10 4.702887182948016 5.603073695201484
