timeStep pedestrianId velocity-PID6
4 79 1.043857347797679
4 80 1.1381372599652306
4 81 1.315801374981233
4 82 1.2907058780261547
4 83 1.3452270951197967
4 84 0.8872703453451334
4 85 1.0130282022758152
4 86 0.7021687432759095
4 87 1.1380920419555676
4 88 1.3332414167796796
4 89 0.6902218021867579
4 90 0.9888898430363635
4 91 1.2363998161992749
4 92 0.3328576415188469
4 93 0.6339876867356706
4 94 0.8996725221259079
4 95 0.8589747387075842
4 96 0.8072532789536689
4 97 0.7022228802918057
4 98 0.5985670389119025
4 99 0.9482666987474311
4 100 1.0622173227064258
4 101 0.37665953510993205
4 102 0.875991953454758
4 103 1.3016921577565055
4 104 0.883758559096602
4 105 0.7965059102769121
4 106 0.4590022439616817
4 107 0.6699704361026281
4 108 0.6767829854922448
4 109 1.0694060575933038
4 110 1.055613176138773
4 111 0.6818917901841226
4 112 0.41473875386275827
4 113 0.2809775720866037
4 114 0.3862124731861704
4 115 1.1408489062225928
4 116 0.1064073874951881
4 117 0.2794027744831069
4 118 0.04975278643633244
4 119 1.3305651801948042
4 120 0.9947377361843766
4 121 1.3223734825911833
4 122 1.1345272814288538
4 123 1.3848862957550476
4 124 0.6983768615925283
4 125 0.9537117402283879
4 126 0.057938141034696515
4 127 1.2577524815752459
4 128 1.36782944215179
4 129 1.0882398721700344
4 130 1.1511722672499722
4 131 0.6994114696246362
4 132 1.3628643388145818
4 133 0.49259222601007047
4 134 0.1996269330716819
4 135 1.14120235761385
4 136 0.6392552731025929
4 137 0.9822081216085778
4 138 1.3641002903539805
4 139 0.3815028707058055
4 140 1.0772334573010458
4 141 1.376329707942323
4 142 1.2822925168744153
4 143 0.4121169893036445
4 144 1.1636784715625816
4 145 0.5107731034118294
4 146 0.7080507248956333
4 147 1.1571991267633273
4 148 0.6349704497741888
4 149 0.7957152540659154
4 150 1.147678359947709
4 151 0.27046822312907254
4 152 0.8863654626910631
4 153 1.3849458349162476
4 154 0.42289156129899047
4 155 0.15197326327875738
4 156 0.6527372652400224
4 157 1.0169373008111176
4 158 0.9240925669847961
4 159 1.2554693522688751
5 10 0.6766655770766129
5 11 1.317486702849036
5 12 0.8307769994972707
5 13 1.2773188320536493
5 14 0.8769065938727343
5 15 1.384945834916245
5 16 0.5102229640138287
5 17 0.42873033991363013
5 18 0.22178599615496125
5 19 0.6680093022475864
5 20 0.02230589993898267
5 21 0.23431480754935058
5 22 0.8485914090189401
5 23 1.3158624045941272
5 24 0.5102229640138347
5 25 1.3849458349162451
5 26 0.342407242387583
5 27 1.384945834916245
5 28 1.2608539638138785
5 29 0.8587531006025274
5 30 1.332594608881567
5 31 1.152943390210872
5 32 0.27368464983028473
5 33 0.7250431390212522
5 34 1.379495753376631
5 35 0.6708247398443586
5 36 1.030027870781121
5 37 1.3407436795029566
5 38 1.3580964988806514
5 39 1.373245664307933
5 40 0.7667221927059454
5 41 0.6819158469418244
5 42 1.3184291553291758
5 43 0.4221580288795391
5 44 1.384945834916245
5 45 0.8618574308780481
5 46 0.9239396338461289
5 47 1.3847573014861667
5 48 0.2896739900750469
5 49 0.8625495698000796
5 50 0.6352652394280194
5 51 1.3828131934642924
5 52 0.6902010082864525
5 53 0.7311414103847527
5 54 0.8423022134605178
5 55 0.8492099991527093
5 56 0.8688838114719819
5 57 1.2378757964101157
5 58 1.312361403635184
5 59 1.3849458349162462
5 60 1.357196932829109
5 61 1.1700767515975414
5 62 0.3528836358161632
5 63 1.2326304440372864
5 64 1.3849458349162427
5 65 0.7272678664752931
5 66 1.1902716581002033
5 67 1.2062159298815385
5 68 0.8307769994972767
5 69 1.1339043745599253
5 70 0.31988077762896555
5 71 1.381536719576171
5 72 6.231302244804883E-5
5 73 0.5162612711531894
5 74 1.384945834916245
5 75 1.230797741375148
5 76 0.9794375496828708
5 77 0.9696872719098183
5 78 1.2688268777643512
5 79 0.6453952333996177
5 80 1.3849458349162476
5 81 1.0900067038391157
5 82 1.2654277446544988
5 83 1.3066764267297035
5 84 1.0369079486722828
5 85 1.0494678055654636
5 86 0.9335541269584864
5 87 0.8678135737577124
5 88 1.310477164681536
5 89 0.5087871413994188
5 90 1.2795231105158789
5 91 1.1017836472534936
5 92 0.4855368247228324
5 93 1.3724011897392028
5 94 0.6652801716878367
5 95 0.5340133518565409
5 96 1.0599916514909695
5 97 0.9619264007359483
5 98 0.7272796779152481
5 99 1.3389670987270894
5 100 0.8064513234475686
5 101 0.4422761505183888
5 102 0.7199681019275336
5 103 1.210728664639275
5 104 1.2445019669987678
5 105 1.2795231105158753
5 106 0.10244144010429747
5 107 0.8307769994972836
5 108 0.44410355887202374
5 109 0.9164216076175437
5 110 0.8986619890471376
5 111 0.48568782106578096
5 112 0.15787792174017853
5 113 0.7065746364979416
5 114 0.48458282887600007
5 115 0.9713823030837372
5 116 0.3302188378506225
5 117 0.42411183267435415
5 118 0.5322841866301103
5 119 1.3849458349162456
5 120 0.72106895649836
5 121 1.2894391360647273
5 122 1.2738281059258394
5 123 1.3841472114485884
5 124 1.3161274253501776
5 125 0.9766486618901137
5 126 0.5383026961670687
5 127 1.3521810374382381
5 128 1.3209878550819012
5 129 1.083530938830754
5 130 0.9858913027806803
5 131 0.7268794756887464
5 132 1.384945834916245
5 133 0.4070032433794744
5 134 0.17082260237150138
5 135 1.2380941599153912
5 136 1.3055092846010938
5 137 1.1733178958974944
5 138 1.3812601272347176
5 139 0.421678678350547
5 140 1.263936835573659
5 141 1.3849458349162511
5 142 1.3184291553291738
5 143 0.8112005428880723
5 144 1.3146360750257273
5 145 0.39749686930911643
5 146 0.8683067033672519
5 147 1.3686197732184084
5 148 0.593885348191441
5 149 0.9901425575697442
5 150 1.2015035554512092
5 151 0.08737541966295174
5 152 0.69460566798819
5 153 1.3620499875395238
5 154 0.6570105689859458
5 155 0.11598410308398888
5 156 1.358577110449523
5 157 1.326830999170092
5 158 1.189805009371272
5 159 1.3199548546959226
6 10 0.692472917458127
6 11 1.2795231105158733
6 12 0.5313269618380967
6 13 1.3849458349162493
6 14 0.4810177706211085
6 15 1.384945834916245
6 16 0.6583297152784938
6 17 0.5102229640138395
6 18 0.6372468627305207
6 19 0.5299958257454878
6 20 0.4284678390319113
6 21 1.2795231105158755
6 22 1.339844450469825
6 23 1.3849458349162493
6 24 0.6704374500739957
6 25 0.9164364888180255
6 26 0.6924729174581242
6 27 1.2379299265016346
6 28 1.3184291553291727
6 29 0.5299958257454839
6 30 1.3345996052930145
6 31 0.8655651365229174
6 32 0.9811046892539825
6 33 0.692472917458129
6 34 1.3605751435724849
6 35 0.9244370579969825
6 36 0.5102229640138259
6 37 1.2721595343775025
6 38 1.306676426729726
6 39 1.3593501986299257
6 40 0.7095598598655637
6 41 0.6924729174581197
6 42 0.673272046947942
6 43 0.6175971873254043
6 44 1.384945834916245
6 45 1.238956723451302
6 46 1.3345996052930125
6 47 1.384360490831462
6 48 0.0
6 49 0.5311964206430908
6 50 0.6924729174581253
6 51 1.3289457546643593
6 52 0.5299958257454876
6 53 0.6863871080711985
6 54 0.42204220201034476
6 55 0.40452885655065474
6 56 0.9793045914453423
6 57 1.384945834916246
6 58 1.3808241076809884
6 59 0.7742742110985995
6 60 1.0204459280276648
6 61 0.9804686206496639
6 62 0.692472917458113
6 63 1.10452142204951
6 64 1.320866452166101
6 65 0.4150922910105181
6 66 0.5299958257454845
6 67 1.0204459280276643
6 68 1.2637742975519997
6 69 0.8307769994972859
6 70 0.6780398623870846
6 71 1.384945834916246
6 72 1.30667642672971
6 73 0.9687462931672821
6 74 1.3849458349162493
6 75 0.6924729174581252
6 76 0.6924729174581247
6 77 0.5299958257454858
6 78 1.2806423620983634
6 79 0.6190470799577006
6 80 1.3447788001888001
6 81 0.0
6 82 1.1072064004182003
6 83 1.2773256333802738
6 84 0.6924729174581183
6 85 1.3849458349162522
6 86 0.6924729174581233
6 87 0.4611993836680029
6 88 1.3849458349162482
6 89 0.0
6 90 1.2117156519360723
6 91 1.3849458349162498
6 92 1.0962704877794847
6 93 1.3284722891875442
6 94 0.5299958257454866
6 95 0.8307769994972745
6 96 1.3066705761467545
6 97 0.755872392832617
6 98 0.5299958257454904
6 99 0.9716830771669192
6 100 0.8319708198890987
6 101 1.053361986471667
6 102 1.384945834916245
6 103 0.9811046892539854
6 104 1.3184291553291798
6 105 1.1783921576211915
6 106 1.0204459280276676
6 107 0.7496236600394428
6 108 0.5299958257454834
6 109 1.0599916514909686
6 110 1.020445928027669
6 111 0.7356786311391006
6 112 1.3064764335860641
6 113 1.059991651490967
6 114 0.619047079957697
6 115 0.5474479092873629
6 116 0.849288676862063
6 117 0.6913554843753708
6 118 0.9955587882669393
6 119 1.3054352097246442
6 120 0.6397615552579412
6 121 0.6878601348256644
6 122 1.0598961941254872
6 123 1.3849458349162493
6 124 1.3849458349162493
6 125 1.2588773584532216
6 126 1.3398444504698188
6 127 1.2795231105158758
6 128 1.096270487779481
6 129 0.0
6 130 1.3849458349162498
6 131 1.1072064004182172
6 132 1.2809332710974575
6 133 1.0599916514909635
6 134 0.6924729174581249
6 135 0.7524633887230364
6 136 1.3849458349162473
6 137 0.856935678063826
6 138 1.373424538763232
6 139 0.6397615552579378
6 140 1.3849458349162502
6 141 1.383999163641024
6 142 1.3789264940955464
6 143 1.3398444504698186
6 144 1.2795231105158722
6 145 0.5167959208666202
6 146 0.7460892205628769
6 147 0.5588581152650253
6 148 0.5299958257454854
6 149 0.529995825745484
6 150 1.3372269064577817
6 151 0.6924729174581199
6 152 0.8180022543889099
6 153 1.0962704877794818
6 154 0.27372395464367894
6 155 0.8307769994972746
6 156 1.1661100906375905
6 157 0.8178476815286622
6 158 0.830776999497271
6 159 1.3184291553291723
7 10 0.3240072643526087
7 11 0.9281847925773349
7 12 0.5152730729325418
7 13 0.9927527522402025
7 14 1.0204459280276665
7 15 1.3831452167377458
7 16 0.6918434395421599
7 17 0.4023738341967936
7 18 0.692472917458126
7 19 0.47458366964869664
7 20 0.6815552982170702
7 21 0.8244603625590328
7 22 0.8964081763780045
7 23 1.3849458349162493
7 24 0.8385483930865621
7 25 0.6032243493666554
7 26 0.8452829992628079
7 27 1.2156473661253373
7 28 1.169755749398673
7 29 0.5926468476457138
7 30 1.3341334949958943
7 31 1.0599916514909693
7 32 1.3098497236431976
7 33 0.5584033272411154
7 34 1.331166285536504
7 35 1.2260304729444786
7 36 0.6374238408324988
7 37 0.905893686118219
7 38 1.3650882711473142
7 39 1.3583715603978384
7 40 0.9811046892539761
7 41 1.0443598840759476
7 42 0.7713060189705717
7 43 0.942784842502181
7 44 1.384945834916245
7 45 0.9195982889238751
7 46 1.2751812597998158
7 47 1.3849458349162438
7 48 0.6189667053701539
7 49 0.8307769994972671
7 50 0.5536498881172013
7 51 1.3163422922350687
7 52 0.7435794909837797
7 53 0.6397615552579351
7 54 0.35351184807211466
7 55 0.5162761481570808
7 56 0.5868369609545979
7 57 0.8742872350878621
7 58 1.3345996052930116
7 59 0.5661989567480501
7 60 0.7822428497679572
7 61 0.9811046892539789
7 62 0.5980395070757333
7 63 1.21572491756277
7 64 1.301896452848556
7 65 0.8683807172708158
7 66 0.6327437867323896
7 67 0.5967371828854225
7 68 1.2539113453940982
7 69 1.135268416593734
7 70 0.7058457841981488
7 71 1.020745981777978
7 72 0.9501287352247438
7 73 0.20831212105430214
7 74 1.384945834916245
7 75 0.5309169183903555
7 76 0.4576726301625098
7 77 0.8184780911553974
7 78 1.3849458349162471
7 79 0.6661971657164104
7 80 1.300154491216717
7 81 0.4597153749877107
7 82 0.590877401315001
7 83 1.328672565789654
7 84 0.7150001920577996
7 85 1.2101747060397814
7 86 1.1091399159291444
7 87 0.5299958257454855
7 88 1.2815246918831686
7 89 0.621765122817125
7 90 0.8511071303554386
7 91 0.5018621878884527
7 92 1.0621437743526994
7 93 1.3539465963053374
7 94 0.6435902848465745
7 95 0.6951071440206991
7 96 1.1662399679091036
7 97 0.8285550478916159
7 98 0.6026007059627383
7 99 0.7757002070475864
7 100 0.9272460889451578
7 101 1.306676426729719
7 102 1.3182968196193678
7 103 1.342868173642195
7 104 1.368886585958376
7 105 0.846608329719314
7 106 0.647724093550158
7 107 0.7818602872475732
7 108 0.665076474747943
7 109 1.2092960502121657
7 110 1.2317642215365785
7 111 0.9075955174647673
7 112 0.9811046892539872
7 113 0.950822904853137
7 114 0.43710323523040123
7 115 0.795624494640088
7 116 0.9411820373093497
7 117 0.6301598668057283
7 118 0.4186933662722123
7 119 1.0087675931803715
7 120 0.5512115770663978
7 121 0.6610838493208976
7 122 0.8569356780638204
7 123 1.3433777269995564
7 124 1.3846238695247208
7 125 1.020445928027664
7 126 0.6621118523576656
7 127 1.1413101732899373
7 128 0.5679222538645358
7 129 0.5722976307931833
7 130 1.0300115054872139
7 131 1.138641934989804
7 132 1.3282505275352072
7 133 1.0239345027572768
7 134 0.8124120200397078
7 135 0.8188144174905587
7 136 1.2712683863169338
7 137 0.7555687877310032
7 138 1.383297210641169
7 139 0.6252554133565947
7 140 1.380692624042898
7 141 1.3569662270085228
7 142 1.3842976677072045
7 143 0.9262152650176754
7 144 1.0215613679457767
7 145 0.6028799044486519
7 146 0.9270168005260565
7 147 0.485228137621694
7 148 0.5277637374466142
7 149 0.6139777794588226
7 150 0.8569356780638177
7 151 1.0144168255628172
7 152 0.8180822875989143
7 153 1.182257952080607
7 154 0.37420977618773993
7 155 0.581203866998253
7 156 1.23491885683688
7 157 0.8596726988838225
7 158 0.7108165647977063
7 159 1.3467352020438734
8 10 0.297031646389266
8 11 0.6924580278696592
8 12 0.5561722197642638
8 13 0.9856270472084648
8 14 1.2456504830716812
8 15 1.3533822940478046
8 16 0.6924729174581246
8 17 0.4371196531460613
8 18 0.5509147016027692
8 19 0.4852679115574047
8 20 0.9558824115674496
8 21 0.697759632801209
8 22 0.8276745505919338
8 23 1.361617619483969
8 24 1.1019693532866455
8 25 0.401711070464458
8 26 0.7150432170771681
8 27 1.2380941599153974
8 28 1.2517212054861324
8 29 0.650414087147017
8 30 1.3849458349162471
8 31 0.34072266473644486
8 32 0.5801709997702977
8 33 0.8785941751254596
8 34 0.9072753049568788
8 35 1.3768200038643905
8 36 0.8464484495115667
8 37 0.8248512175255286
8 38 1.3762497569834227
8 39 1.2512458808498257
8 40 1.2636858883455862
8 41 1.1771979085984863
8 42 1.0228086657412432
8 43 0.6924729174581247
8 44 1.1576086386416
8 45 0.5287859557791994
8 46 1.1787881495523995
8 47 1.3399748781661032
8 48 0.5593393920019195
8 49 1.147469878780904
8 50 0.5531163756818877
8 51 1.322039257955881
8 52 0.9290556690975231
8 53 0.9377498825295104
8 54 0.4843731465836437
8 55 0.6412266128354668
8 56 0.8869210226961146
8 57 0.7718109720542284
8 58 1.3719360250807269
8 59 0.41538849974863556
8 60 0.708629478823086
8 61 1.083993315502234
8 62 0.5598199771947302
8 63 1.1437665574455826
8 64 1.2795231105158746
8 65 0.7338235162514872
8 66 0.6724148642723091
8 67 0.46782580356605297
8 68 1.2346487605353442
8 69 1.2344985450844177
8 70 0.7356786311390979
8 71 1.0925354448823228
8 72 0.6924380370447358
8 73 0.18404068368622636
8 74 1.1706992043689621
8 75 0.415376220153615
8 76 0.5806960108557708
8 77 0.8712658809175841
8 78 1.2754322341471718
8 79 0.735256188897811
8 80 1.2684533626550976
8 81 0.6816840620345587
8 82 0.45836451348159735
8 83 1.3849458349162531
8 84 0.7967986908434717
8 85 1.1136026432204489
8 86 1.2660064296753928
8 87 0.6736908345361856
8 88 1.3026679239127799
8 89 0.6919518886116107
8 90 0.6924729174581307
8 91 0.4966355922158338
8 92 0.8177934617072441
8 93 1.3849458349162451
8 94 0.6922524298704422
8 95 0.6376532003035518
8 96 1.1661100906375996
8 97 0.9975127376890701
8 98 0.46185207342533996
8 99 0.6453803779830534
8 100 0.9464489318188917
8 101 1.0693190505484564
8 102 1.248186769913199
8 103 1.3228059604793205
8 104 1.1454136154425778
8 105 0.5299958257454886
8 106 0.5584636327055471
8 107 0.830776999497271
8 108 0.8440205248830577
8 109 1.1821420537899376
8 110 1.2851753551442973
8 111 1.0708172875598088
8 112 1.243643623158111
8 113 0.8388384002737805
8 114 0.5108064697859738
8 115 0.9674055716707998
8 116 0.7482884692064674
8 117 0.6720273987371554
8 118 0.7226814485505222
8 119 0.6924729174581242
8 120 0.5793690594808928
8 121 1.2795231105158786
8 122 1.1373732139221198
8 123 1.3317723675898412
8 124 1.3825585552861996
8 125 0.7348047786663079
8 126 0.48015533907005636
8 127 1.151948545115982
8 128 0.6295884070768626
8 129 0.7526286725861352
8 130 0.8817548639576103
8 131 1.1531499823602693
8 132 1.3849458349162476
8 133 0.9268364713446947
8 134 0.6100990864669532
8 135 1.0599916514909717
8 136 1.1062130228189104
8 137 0.7798108508468263
8 138 1.3849458349162482
8 139 0.602860048890714
8 140 1.3726767877123773
8 141 1.384945834916245
8 142 1.3849458349162473
8 143 0.9793045914453423
8 144 0.8000950026266521
8 145 0.6924729174581227
8 146 1.066184342415562
8 147 0.6924729174581283
8 148 0.6583991536689904
8 149 0.7542788845513709
8 150 1.1677170727230282
8 151 1.0047351409232061
8 152 0.8180028140940524
8 153 1.24360330586683
8 154 0.5652194860163409
8 155 0.5841439517402539
8 156 1.2232732505541497
8 157 1.026603635567985
8 158 0.5180590553009246
8 159 1.384945834916245
9 10 0.4785416818106249
9 11 0.6924729174581278
9 12 0.42278198377099474
9 13 1.0691363218806498
